sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_insol,pl_eqt,ttv_flag,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,hostname
,,13.0366377,,,2.23,,283.97,1047.0,,6084.0,1.677,,,4.009,,13.543,,,K05691.01
,,5.78387049,,,2.07,,288.69,1051.0,,6063.0,1.012,,,4.476,,15.049,,,K02361.01
,,0.659299289,,,30.54,,3623.47,1979.0,,5791.0,0.852,,,4.524,,14.499,,,K04888.01
,,1.120646438,,,89.35,,14127.22,2783.0,,4972.0,4.034,,,3.449,,13.695,,,K01999.01
,,15.99560373,,,1.04,,21.54,550.0,,4955.0,0.721,,,4.61,,14.017,,,K01905.02
,,203.511886,,,2.07,,9.02,442.0,,6967.0,1.565,,,4.193,,12.341,,,K04708.01
,,2.9895092,,,18.8182218,,1949.8717061,1694.8109409,,6317.0,1.61396,,,4.12,,,,,5384.01
,,0.604755462,,,1.29,,1534.24,1598.0,,4842.0,0.726,,,4.616,,15.553,,,K06675.01
1.0,0.0,12.427163,,,,,,,0.0,6435.2,2.39747,1.3,-0.2312,3.7925,1133.61,12.759,11.531,12.6528,EPIC 211604981
,,15.28467725,,,2.7,,124.4,852.0,,5763.0,1.374,,,4.181,,14.519,,,K00563.01
,,4.0802864,,,6.300967,,4280.3235612,2062.9509379,,6802.3,2.68185,,,3.75,,,,,5381.01
,,7.304451735,,,59.02,,177.19,931.0,,6024.0,0.9,,,4.523,,14.989,,,K06445.01
,,3.7788779,,,13.9739571,,466.0843733,1185.0478458,,5817.7,1.02896,,,4.43,,,,,3422.01
,,3.8167262,,,1.69257,,40.9119,763.9863872,,4476.0,0.69,,,4.58156,,,,,836.02
,,313.09275066,,,47.52,,0.44,207.0,,5067.0,0.673,,,4.596,,15.638,,,K03538.01
,,3.79654367,,,159.34,,10412.56,2577.0,,8117.0,3.07,,,3.748,,14.005,,,K07155.02
,,4.159816554,,,0.86,,78.4,759.0,,4499.0,0.639,,,4.635,,13.177,,,K00719.04
,,0.3524597,,,1.76224,,1844.98,1825.0,,5432.0,0.9,,,4.51,,,,,2260.01
,,8.3806973,,,1.91,,57.04,701.0,,5062.0,0.735,,,4.601,,15.97,,,K02431.01
,,2.796661168,,,47.68,,1797.72,1661.0,,6331.0,1.326,,,4.146,,13.742,,,K06434.01
1.0,5.0,9.327527,,,2.69,,,696.0,0.0,5106.0,0.78,0.84,0.03,4.58,327.783,13.848,11.639,13.5627,K2-268
,,25.58546721,,,,,,,,,,,,,,15.161,,,K00885.01
,,1.6749812,,,79.51,,1540745.8,8986.0,,3940.0,84.461,,,0.76,,11.709,,,K08214.01
,,0.3643225,,,6.9527391,,329.3048956,1086.4738962,,3473.0,0.347331,,,4.87657,,,,,4522.01
,,24.261683827,,,58.48,,44.55,659.0,,6151.0,0.983,,,4.473,,12.325,,,K07381.01
,,1.42856815,,,0.64,,1352.91,1547.0,,5979.0,0.822,,,4.557,,14.766,,,K04692.01
,,224.469892,,,2.35,,2.58,323.0,,5911.0,1.091,,,4.337,,14.918,,,K05593.01
,,0.361112,,,6.69136,,2677.39,2003.0,,6056.9,1.95,,,3.99,,,,,1600.01
,,5.801881299,,,62.9,,3784.87,2001.0,,7259.0,3.009,,,3.739,,12.368,,,K07047.01
,,0.92565941,,,0.88,,7600.86,2383.0,,6058.0,1.612,,,4.135,,12.6,,,K04164.01
,,9.48803557,,,2.26,,93.59,793.0,,5455.0,0.927,,,4.467,,15.347,,,K00752.01
,,13.32354078,,,1.32,,136.61,872.0,,6113.0,1.218,,,4.341,,12.867,,,K02403.01
,,8.97349999,,,36.0,,6178.9,2262.0,,4751.0,11.536,,,2.52,,12.96,,,K00326.01
,,0.571038347,,,1.65,,3069.59,1897.0,,5132.0,0.886,,,4.457,,14.098,,,K02119.01
,,508.807642,,,39.59,,29.54,595.0,,4893.0,8.811,,,2.454,,15.635,,,K07698.01
1.0,0.0,9.49259,,,,,,,0.0,4645.01,7.25626,,0.193,,1514.47,12.832,10.227,12.5,EPIC 211920811
,,24.5434566,,,3.08,,34.07,616.0,,5955.0,0.91,,,4.52,,15.344,,,K00734.01
,,3.9416903,,,19.6321,,1460.48,1722.0,,6190.4,1.48,,,4.15,,,,,1993.01
,,195.7093855,,,,,,,,,,,,,,15.322,,,K03283.01
1.0,0.0,1.023613,,,,,,,0.0,6658.58,2.97485,1.4,0.194,3.63727,1223.87,12.267,11.044,12.1703,EPIC 212154158
1.0,0.0,0.616444,,,,,,,0.0,4937.26,0.750931,0.81,0.043,4.59535,544.461,15.042,12.62,14.8598,EPIC 211955798
,,3.8454384,,,13.6848,,2030.9,1870.0,,6733.4,2.02,,,3.98,,,,,2771.01
,,4.2186625,,,13.6976778,,311.7091966,1071.6603274,,5425.9,1.0068901,,,4.41,,,,,3636.01
,,6.8424983,,,16.4578474,,215.5002138,977.1959895,,5766.0,1.1282001,,,4.438,,,,,1460.01
,,5.66815821,,,1.85,,752.7,1336.0,,5900.0,1.694,,,4.022,,13.988,,,K00707.05
,,2.19635512,,,82.04,,2448.43,1793.0,,6438.0,1.273,,,4.182,,13.685,,,K06814.01
,,3.035206175,,,3.59,,403.53,1143.0,,5505.0,0.873,,,4.503,,15.556,,,K04185.01
,,2.659418888,,,61.52,,789.69,1352.0,,6156.0,0.932,,,4.5,,14.905,,,K06870.01
,,1.5947535,,,14.3739674,,1761.2885419,1652.2561498,,5703.0,1.15986,,,4.31786,,,,,4476.01
1.0,2.0,10.09489,0.0886,,2.41,,,764.0,0.0,5620.0,0.84,0.91,-0.19,4.55,275.255,12.7,10.94,12.5216,K2-224
,,3.6754815,,,22.3487036,,1252.5773445,1517.2980079,,6305.0,1.4902101,,,4.18,,,,,3808.01
,,84.644104,,,34.61,,584.49,1254.0,,5229.0,15.517,,,2.486,,15.359,,,K05647.01
,,9.32867952,,,1.62,,99.6,806.0,,5749.0,0.864,,,4.547,,15.466,,,K04477.02
,,3.217824,,,5.84702,,227.191,1081.0,,5418.0,1.67,,,4.17,,,,,1971.01
,,3.204222652,,,23.55,,217.46,979.0,,5139.0,0.741,,,4.609,,15.341,,,K03858.01
,,1.398890216,,,57.48,,2389.78,1784.0,,6134.0,1.051,,,4.378,,14.855,,,K07326.01
,,4.1250429,,,15.3479,,1112.27,1608.0,,6304.0,1.62,,,4.11,,,,,1721.01
,,7.54235832,,,1.59,,292.19,1054.0,,5711.0,1.391,,,4.221,,13.353,,,K02148.02
,,8.8036803,,,8.9006,,72.699,813.0,,5701.0,0.94,,,4.47,,,,,2064.01
,,48.5340395,,,26.827,,0.0730269,144.0,,5937.0,1.03,,,4.44855,,,,,1897.01
,,69.2002312,,,45.24,,27.66,585.0,,7044.0,1.267,,,4.337,,15.329,,,K02746.01
,,2.17491508,,,193.73,,3847.36,2009.0,,6792.0,1.636,,,4.143,,14.281,,,K05615.01
1.0,0.0,4.397187,,,,,,,0.0,6090.0,1.71021,1.14,,4.02887,680.351,12.295,11.182,12.4879,EPIC 211885185
1.0,1.0,16.273563,,,2.62,,,850.0,0.0,5869.0,1.32,0.94,-0.27,4.17,421.636,12.385,10.804,12.2299,K2-337
,,47.4277116,,,2.33,,6.46,407.0,,5132.0,0.77,,,4.571,,14.157,,,K00612.02
1.0,2.0,8.32727,0.0769,,2.03,,,750.0,0.0,5315.0,0.79,0.87,-0.09,4.59,102.564,10.985,9.05,10.7861,K2-229
,,4.264729569,,,29.95,,983.86,1428.0,,6052.0,1.417,,,4.084,,12.873,,,K05993.01
,,0.550509602,,,5.02,,56796.99,3938.0,,4891.0,4.529,,,3.169,,13.355,,,K06540.01
,,0.756511623,,,77.4,,9947.96,2549.0,,6343.0,1.417,,,4.199,,13.448,,,K06543.01
,,2.685223546,,,28.98,,360.92,1111.0,,5552.0,0.719,,,4.62,,15.828,,,K01777.01
,,7.4507305,,,3.04528,,1.96064,329.0,,3469.0,0.31,,,4.9401,,,,,175.02
,,383.43595,,,2.53,,0.5,214.0,,5576.0,0.729,,,4.615,,15.27,,,K07651.01
,,1.219034472,,,9.82,,2734.97,1845.0,,5833.0,1.192,,,4.333,,14.914,,,K01785.01
,,124.091252,,,1.3,,2.04,305.0,,5275.0,0.792,,,4.571,,14.152,,,K05601.01
,,3.813812,,,3.44278,,177.52,1016.0,,4689.0,0.71,,,4.61,,,,,5440.01
,,4.14244748,,,1.82,,3128.33,1907.0,,6785.0,2.124,,,3.83,,11.056,,,K02784.01
,,6.238755,,,2.9728283,,587.1290759,1255.4607699,,6212.0,1.47768,,,4.17664,,,,,1237.02
,,1.80709,,,4.86242,,7233.01,2569.0,,6244.0,2.2,,,3.84,,,,,1133.01
,,3.9766833,,,0.757588,,89.0886,855.0,,4813.0,0.69,,,4.38,,,,,174.04
,,0.76973817,,,,,,,,,,,,,,14.84,,,K01229.01
,,0.7645807,,,1.2407226,,399.2723837,1140.0845694,,3853.0,0.62326,,,4.63168,,,,,1238.02
,,5.77957133,,,1.5,,30.22,598.0,,4102.0,0.581,,,4.687,,15.484,,,K02588.01
,,17.1217196,,,10.2267,,204.585,1053.0,,5762.0,1.0,,,4.44944,,,,,2442.01
,,3.30040818,,,1.43,,1341.9,1543.0,,6333.0,1.438,,,4.229,,13.749,,,K02869.01
,,9.1720535,,,9.02881,,293.374,1152.0,,4933.0,3.79,,,4.438,,,,,2643.01
,,1.2730965,,,1.57925,,660.277,1412.0,,5024.0,0.77,,,4.5685,,,,,238.01
,,11.96407399,,,3.21,,100.96,808.0,,5903.0,0.961,,,4.437,,15.361,,,K02411.01
,,6.0344667,,,4.44029,,64.2648,788.0,,5586.0,1.05,,,4.36763,,,,,118.01
,,0.512407185,,,1.03,,583.45,1255.0,,3862.0,0.563,,,4.69,,14.78,,,K02306.01
,,6.67410577,,,1.62,,257.38,1022.0,,5949.0,1.041,,,4.389,,15.066,,,K04501.01
,,3.35184041,,,1.88,,661.69,1294.0,,6198.0,1.005,,,4.464,,15.526,,,K02780.01
,,4.6517186,,,2.66889,,540.772,1343.0,,5154.0,0.85,,,4.47072,,,,,125.01
,,30.69533113,,,69.4,,69.65,737.0,,6335.0,1.286,,,4.171,,12.508,,,K05744.01
,,25.2034128,,,2.42,,30.62,600.0,,5831.0,0.921,,,4.517,,15.684,,,K02328.01
,,8.209514329,,,149.52,,834.79,1371.0,,6258.0,2.111,,,3.882,,12.121,,,K07108.01
,,47.3128645,,,3.71,,44.26,658.0,,5749.0,1.876,,,4.002,,14.553,,,K04571.01
,,14.64319,,,3.41248,,391.2017546,1134.2791474,,6516.0,2.04178,,,3.99366,,,,,1223.01
,,25.1290153,,,1.93226,,25.7431,627.0,,5871.0,1.04,,,4.43296,,,,,4320.01
,,3.7228679,,,0.74,,461.27,1182.0,,6046.0,0.927,,,4.509,,15.202,,,K07772.01
,,1.7430143,,,16.9227097,,932.907623,1409.5465081,,5529.0,0.937741,,,4.48157,,,,,5796.01
,,0.993703494,,,2.32,,26588.4,3257.0,,6854.0,2.715,,,3.808,,12.928,,,K02987.01
,,407.97623,,,4.63,,14.53,498.0,,7612.0,2.968,,,3.787,,12.234,,,K05370.01
,,59.6585348,,,3.59,,5.66,393.0,,5243.0,0.831,,,4.547,,15.742,,,K01720.01
,,1.33259494,,,0.89,,1814.46,1665.0,,6063.0,0.918,,,4.51,,15.165,,,K04677.01
,,2.4011407,,,11.6862609,,1918.6201878,1687.9788551,,5911.0,1.50878,,,4.11,,,,,5212.01
,,1.867281146,,,31.18,,1405.94,1561.0,,6117.0,1.025,,,4.457,,15.6,,,K02558.01
,,4.4645454,,,3.07,,1555.36,1601.0,,6093.0,1.985,,,3.91,,13.51,,,K00164.01
,,41.43958662,,,5.5,,16.72,516.0,,5468.0,1.046,,,4.367,,15.4,,,K00764.01
,,15.0447098,,,1.51,,177.24,931.0,,5798.0,1.525,,,4.025,,13.037,,,K02342.01
,,323.77153,,,1.44,,0.52,216.0,,5196.0,0.784,,,4.586,,14.458,,,K05505.01
,,22.8909855,,,2.5594629,,98.7475477,803.9912632,,6321.0,1.41189,,,4.22436,,,,,282.04
,,88.5122014,,,4.7,,5.47,390.0,,5593.0,0.945,,,4.45,,11.921,,,K02672.01
,,67.8321638,,,2.39,,12.14,476.0,,5839.0,1.067,,,4.327,,15.381,,,K01052.03
,,37.3228722,,,35.34,,1769.88,1654.0,,4907.0,19.53,,,2.41,,13.573,,,K01951.01
,,374.51648,,,73.1,,0.55,220.0,,5714.0,0.711,,,4.627,,13.967,,,K07549.01
,,1.36513839,,,,,,,,,,,,,,13.911,,,K06503.02
,,2.233799622,,,28.63,,650.73,1287.0,,5741.0,0.846,,,4.555,,15.195,,,K01550.01
,,0.963081,,,2.727644,,23744.773941,3166.006188,,8688.0,1.68698,,,4.32187,,,,,742.01
,,16.01308419,,,3.1,,29.31,593.0,,5015.0,0.826,,,4.499,,15.39,,,K00758.01
,,3.04033046,,,8.99,,257.29,1021.0,,5035.0,0.791,,,4.519,,15.028,,,K00840.01
,,3.2588316,,,12.8714868,,284.4141772,1047.3879178,,5387.06,0.817114,,,4.58431,,,,,4623.01
,,3.525632539,,,11.58,,213.12,975.0,,5150.0,0.793,,,4.572,,15.224,,,K00830.01
,,6.10968225,,,0.79,,337.78,1093.0,,6024.0,1.009,,,4.309,,13.328,,,K05827.01
,,7.97420583,,,1.85,,212.75,974.0,,5973.0,1.081,,,4.386,,13.928,,,K00330.01
,,0.597933473,,,1.24,,10196.42,2564.0,,6543.0,1.159,,,4.382,,13.364,,,K02799.01
1.0,2.0,3.2253993,0.0382,0.02,1.73,6.9,116.2,913.0,0.0,4491.0,0.682,0.711,-0.01,,107.518,12.358,9.625,11.9053,K2-199
,,47.76397728,,,,,,,,,,,,,,9.668,,,K01927.01
,,209.238576,,,1.43,,3.72,354.0,,6302.0,1.135,,,4.345,,13.564,,,K05611.01
,,201.118319,,,2.28,,1.92,300.0,,5646.0,0.954,,,4.447,,13.328,,,K01989.01
,,14.2651545,,,1.06,,125.45,853.0,,5825.0,1.291,,,4.237,,12.515,,,K04409.01
,,0.960843605,,,19.15,,3120.32,1904.0,,5708.0,1.129,,,4.378,,14.92,,,K04225.01
,,0.60818508,,,96.03,,6637.9,2298.0,,5981.0,1.043,,,4.372,,14.538,,,K04836.01
,,2.8300213,,,6.47417,,462.811,1292.0,,6205.0,1.01,,,4.51,,,,,3795.01
,,10.3392408,,,2.98,,86.46,777.0,,5730.0,0.87,,,4.545,,15.282,,,K00738.01
,,3.7130279,,,12.8436936,,649.1548174,1287.3801861,,5808.0,1.20191,,,4.29702,,,,,7476.01
,,5.826731,,,4.71778,,1135.31,1617.0,,6305.0,1.62,,,4.11,,,,,6038.01
,,18.00932214,,,4.96,,44.29,658.0,,5815.0,0.877,,,4.54,,14.794,,,K00467.01
,,62.3026877,,,3.05,,10.05,454.0,,5688.0,0.971,,,4.415,,14.534,,,K00435.05
,,2.1990638,,,1.33,,330.97,1087.0,,5003.0,0.707,,,4.572,,15.957,,,K01763.01
,,2.01976,,,7.3626,,5926.69,2444.0,,7274.6,1.72,,,4.18,,,,,1329.01
,,1.50635409,,,4.53,,1054.12,1452.0,,5714.0,0.831,,,4.563,,15.525,,,K00770.01
,,317.74527,,,2.1,,3.03,336.0,,6050.0,1.333,,,4.08,,13.385,,,K08084.01
,,30.5528701,,,63.57,,51.9,685.0,,6441.0,1.165,,,4.367,,16.245,,,K03677.01
,,0.566798364,,,0.66,,6280.34,2272.0,,5864.0,1.04,,,4.411,,14.895,,,K04866.01
,,9.06687613,,,1.9,,65.52,725.0,,5142.0,0.789,,,4.515,,15.737,,,K02981.01
1.0,1.0,6.380803,,,1.27328671,,,,0.0,5548.0,0.919053,0.986144,0.26,4.56,235.867,12.23,10.371,12.0063,K2-169
,,4.786958,,,18.0112,,2320.18,1933.0,,7668.6,1.91,,,4.13,,,,,625.01
,,3.78861833,,,1.23,,424.17,1158.0,,5560.0,1.04,,,4.379,,14.285,,,K02317.01
,,10.49566303,,,1.34,,244.59,1009.0,,6214.0,1.297,,,4.238,,10.5,,,K00260.01
,,7.40611676,,,1.37,,49.89,678.0,,4799.0,0.692,,,4.631,,14.023,,,K00490.03
,,1.710299164,,,57.97,,1700.05,1638.0,,6082.0,1.006,,,4.385,,10.154,,,K05293.01
,,422.255426,,,5.09,,1.39,277.0,,6273.0,1.139,,,4.364,,15.17,,,K05914.01
,,1.0082361,,,1.7202,,1882.94,1835.0,,5795.29,1.13,,,4.438,,,,,141.01
,,1.5502952,,,3.34528,,10796.6,2839.0,,7851.0,1.86,,,4.17,,,,,1132.01
,,2.4727425,,,23.6289,,4630.82,2298.0,,6057.7,2.13,,,3.84,,,,,1608.01
,,19.96367208,,,1.5,,23.88,564.0,,5250.0,0.79,,,4.541,,12.713,,,K00298.01
,,2.524017517,,,1.5,,495.14,1203.0,,5420.0,0.871,,,4.487,,15.55,,,K02638.01
,,1.67495622,,,0.77,,2732.19,1843.0,,6323.0,1.263,,,4.296,,13.363,,,K04611.01
,,63.12379762,,,,,,,,,,,,,,15.008,,,K04995.01
1.0,0.0,2.153178,,,,,,,0.0,5523.0,0.997379,0.97,,4.42712,1039.39,15.226,13.5,15.0642,EPIC 211425822
,,287.377314,,,11.67,,3.56,350.0,,5548.0,1.793,,,3.964,,15.756,,,K05084.01
,,7.3164282,,,17.3698,,49.3074,738.0,,4884.0,0.83,,,4.5,,,,,2651.01
,,15.0330623,,,2.18,,175.74,928.0,,5849.0,1.601,,,4.076,,14.606,,,K03437.01
,,18.84497113,,,5.35,,21.89,552.0,,5220.0,0.695,,,4.578,,15.695,,,K07161.01
,,6.7171913,,,22.875658,,1148.7011293,1484.8121463,,5843.0,2.3529,,,3.7177,,,,,1688.01
,,5.8588751,,,12.1366,,429.794,1268.0,,6418.0,2.31,,,3.82,,,,,5301.01
,,0.83707,,,2.98849,,2645.93,1998.0,,3776.0,0.52,,,4.72,,,,,716.01
,,12.0999065,,,1.39,,100.37,807.0,,5553.0,1.098,,,4.33,,14.754,,,K02871.01
,,13.64617478,,,2.06,,49.89,678.0,,5569.0,0.829,,,4.566,,14.748,,,K00541.01
,,8.48039,,,1.23,,208.42,969.0,,6193.0,1.067,,,4.434,,14.863,,,K05724.01
,,10.338505,,,11.8729,,110.512,903.0,,5336.96,0.84,,,4.55466,,,,,1283.01
1.0,0.0,9.516793,,,,,,,0.0,,,,,,1930.83,19.9478,,19.8787,EPIC 211920462
,,3.8143009,,,1.1147163,,26.3711883,577.9658451,,3625.0,0.504068,,,4.7833,,,,,704.01
,,9.93442075,,,34.03,,50.35,679.0,,5382.0,0.669,,,4.654,,15.39,,,K07275.01
,,0.71933,,,3.45648,,3964.33,2210.0,,5758.0,1.44,,,4.21,,,,,1547.01
,,0.950735805,,,1.39,,3129.59,1908.0,,6039.0,1.005,,,4.478,,15.156,,,K04237.01
,,0.67554,,,15.6973,,7493.17,2591.0,,4872.0,2.74,,,,,,,,2156.01
,,0.512581525,,,42.41,,1339.86,1541.0,,4612.0,0.604,,,4.648,,14.884,,,K05683.01
,,14.4540329,,,0.72,,49.51,676.0,,5559.0,0.79,,,4.496,,13.572,,,K03096.01
,,0.772803664,,,1.11,,826.03,1365.0,,4535.0,0.668,,,4.607,,15.856,,,K07051.01
,,0.9438885,,,1.45,,23572.82,3158.0,,6947.0,2.297,,,3.895,,12.521,,,K08038.01
,,89.465468,,,2.57,,21.43,549.0,,5192.0,2.46,,,3.773,,12.998,,,K02659.01
,,2.053866175,,,158.25,,9631.57,2528.0,,5051.0,4.089,,,3.22,,13.912,,,K06235.01
1.0,0.0,22.7984,,,9.0,,,,0.0,6195.0,1.37,,,4.18,,15.035,11.469,14.4889,EPIC 203581469
,,80.8723469,,,7.59,,9.88,452.0,,5510.0,1.238,,,4.222,,15.201,,,K00847.01
,,4.1269046,,,17.0952,,1436.49,1715.0,,6888.0,1.59,,,4.23416,,,,,135.01
,,1.30627214,,,0.87,,1161.23,1490.0,,5513.0,0.862,,,4.543,,15.762,,,K07697.01
,,0.739404894,,,0.94,,589.06,1256.0,,4205.0,0.624,,,4.635,,15.962,,,K04905.01
,,12.62530918,,,87.2,,514.08,1214.0,,6878.0,1.844,,,4.012,,12.933,,,K03506.01
,,8.13121389,,,1.58,,368.36,1117.0,,6181.0,1.424,,,4.22,,11.018,,,K00085.03
,,2.358952404,,,0.96,,630.43,1278.0,,5300.0,0.986,,,4.385,,14.14,,,K00568.02
1.0,0.0,0.516235,,,,,,,0.0,7701.0,2.08947,1.81,,4.05568,2574.17,14.04,13.203,13.9583,EPIC 211651743
,,8.70798309,,,2.01,,20.59,543.0,,4362.0,0.554,,,4.722,,15.842,,,K01194.01
,,17.14648756,,,3.64,,102.24,811.0,,5559.0,1.412,,,4.127,,14.941,,,K02212.01
,,0.5474737,,,10.9219,,5430.93,2391.0,,5073.0,2.84,,,3.5,,,,,2623.01
,,0.635069939,,,57.77,,7193.72,2351.0,,6340.0,1.058,,,4.434,,14.539,,,K01153.01
,,4.592401261,,,52.18,,1872.74,1678.0,,7201.0,1.724,,,4.138,,12.93,,,K06146.01
,,2.10413487,,,67.03,,963.4,1421.0,,5780.0,1.0,,,4.438,,19.485,,,K06939.01
,,48.9200563,,,1.71,,10.22,456.0,,5375.0,0.899,,,4.433,,14.981,,,K05501.01
,,3.705991661,,,2.43,,637.42,1281.0,,6187.0,1.034,,,4.409,,14.641,,,K00452.01
,,4.9549631,,,18.4504689,,1489.5542795,1584.4693148,,6282.4,1.99207,,,3.92936,,,,,2198.01
,,1.7548863,,,5.83196,,397.807,1244.0,,5589.0,1.08,,,4.37,,,,,5769.01
,,4.7150255,,,17.6148,,1853.5,1827.0,,5756.9,1.2,,,3.9,,,,,367.01
,,1.958577398,,,1.8,,579.19,1252.0,,5402.0,0.816,,,4.568,,15.902,,,K02438.01
1.0,3.0,2.467583,0.03293,0.0,1.315,2.4,269.0,1127.0,0.0,4796.0,0.71,0.79,-0.082,4.53,67.5062,10.883,8.375,10.4191,K2-233
,,17.177328207,,,15.29,,63.7,720.0,,6032.0,0.973,,,4.485,,14.923,,,K00402.01
,,32.440339204,,,44.56,,9.52,448.0,,5081.0,0.696,,,4.578,,15.854,,,K06986.01
,,1.33256418,,,0.81,,602.26,1262.0,,5157.0,0.62,,,4.641,,15.86,,,K04108.01
,,523.36921,,,17.45,,0.78,240.0,,6397.0,0.913,,,4.508,,15.577,,,K05065.01
,,10.6332248,,,15.9854,,26.5909,632.0,,4678.0,0.81,,,4.5,,,,,6486.01
,,3.1748772,,,8.8,,933.1,1410.0,,5116.0,1.619,,,3.994,,14.395,,,K05460.01
,,24.2382519,,,2.19,,29.92,597.0,,5763.0,0.904,,,4.527,,15.752,,,K03300.01
,,2.508057497,,,3.25,,234.06,997.0,,4780.0,0.761,,,4.597,,12.895,,,K00104.01
,,3.709870784,,,4.35,,415.1,1151.0,,5727.0,0.978,,,4.463,,15.581,,,K00844.01
,,218.56734012,,,,,,,,,,,,,,15.52,,,K05400.01
,,2.037453129,,,136.3,,5752.74,2220.0,,6456.0,2.056,,,3.906,,12.22,,,K05797.01
,,1.50179931,,,0.72,,540.71,1229.0,,5024.0,0.736,,,4.613,,14.762,,,K02991.01
,,31.24611088,,,,,,,,,,,,,,14.706,,,K01312.02
,,0.6680065,,,15.4569,,7749.15,2613.0,,5159.0,3.77,,,,,,,,385.01
,,1.25383162,,,0.47,,4677.63,2109.0,,6472.0,1.299,,,4.271,,12.005,,,K07556.01
1.0,1.0,3.572326,,,2.417,,,,0.0,5387.0,0.966,0.937,0.11,4.435,199.354,11.865,9.95,11.6421,K2-397
,,16.7261969,,,1.56,,66.83,729.0,,5588.0,1.1,,,4.331,,14.514,,,K02218.02
,,4.4010465,,,19.7441,,3731.9,2177.0,,8489.0,2.32,,,4.03,,,,,626.01
,,13.23352214,,,3.06,,146.67,888.0,,5739.0,1.384,,,4.191,,15.084,,,K00834.02
,,1.744101106,,,7.21,,251.54,1016.0,,4368.0,0.703,,,4.593,,15.702,,,K01390.01
,,2.17815935,,,1.22,,1398.42,1561.0,,6258.0,1.098,,,4.413,,14.975,,,K04239.01
,,0.665025941,,,1.11,,5246.66,2174.0,,5884.0,1.07,,,4.408,,14.758,,,K02756.01
,,55.673582,,,2.19,,5.16,384.0,,4998.0,0.808,,,4.53,,15.061,,,K01711.01
,,61.224558,,,2.76,,17.89,525.0,,6343.0,1.14,,,4.408,,15.873,,,K05721.01
,,1.594162001,,,26.11,,960.51,1419.0,,5388.0,0.885,,,4.449,,14.585,,,K06060.01
,,1.485898163,,,14.96,,620.65,1272.0,,5088.0,0.727,,,4.559,,14.151,,,K03942.01
1.0,3.0,5.24,0.0441,,1.1,,,502.0,0.0,3420.0,0.36,0.4,-0.1,4.9,31.0849,14.632,9.971,13.4367,K2-239
,,121.5991278,,,379.63,,3.87,358.0,,6036.0,0.847,,,4.551,,14.6,,,K01454.01
,,20.99757968,,,2.97,,27.2,582.0,,5211.0,0.895,,,4.447,,14.548,,,K01751.02
,,7.047103499,,,51.86,,196.62,955.0,,5730.0,1.035,,,4.417,,13.361,,,K00965.01
,,5.093938816,,,17.19,,395.38,1137.0,,6197.0,1.035,,,4.449,,14.575,,,K00181.01
,,12.8177012,,,1.21,,235.16,999.0,,6290.0,1.385,,,4.151,,13.505,,,K07480.01
,,3.0717182,,,12.0054949,,279.7736168,1043.0891762,,5082.0,0.848394,,,4.5108,,,,,4521.01
,,13.32389352,,,1.26,,4.83,378.0,,3751.0,0.45,,,4.813,,15.931,,,K01404.01
,,3.4654953,,,14.2776184,,1373.5324063,1552.6711273,,5570.3,1.77738,,,3.93,,,,,351.01
,,1.7578288,,,13.9433,,29799.8,3660.0,,6640.0,2.59,,,3.76,,,,,5150.01
,,586.63177,,,1.18,,0.3,189.0,,5228.0,0.854,,,4.471,,13.416,,,K05559.01
,,1.99567242,,,0.75,,4939.44,2137.0,,6773.0,1.69,,,4.063,,11.945,,,K06700.01
,,64.2729088,,,5.38,,22.31,554.0,,6341.0,1.299,,,4.278,,15.589,,,K04189.01
,,29.47316279,,,48.98,,24.07,565.0,,5838.0,0.897,,,4.529,,15.957,,,K03265.01
,,4.1207509,,,7.46471,,2466.19,1963.0,,9953.0,2.38,,,4.09,,,,,2044.01
,,2.668957,,,16.1018337,,1087.3617796,1464.5805607,,5983.3,1.19683,,,4.3234,,,,,6874.01
,,3.487688776,,,5.64,,1033.07,1445.0,,5576.0,1.593,,,4.065,,13.77,,,K00046.01
,,22.40777833,,,1.15,,2.44,319.0,,3751.0,0.443,,,4.8,,14.625,,,K00571.04
,,3.454241684,,,75.11,,3867.02,2010.0,,6562.0,2.433,,,3.822,,13.198,,,K06119.01
1.0,2.0,13.733314,0.096,,2.6,,,502.0,0.0,4484.0,0.619,0.629,-0.225,4.653,134.188,13.707,10.36,13.2292,K2-90
2.0,4.0,8.992,0.0795,0.03,5.299,15.0,,837.0,0.0,5271.0,0.86,0.83,-0.06,4.49,157.682,12.304,9.821,12.0036,K2-32
,,7.12815163,,,1.36,,839.5,1373.0,,6311.0,1.994,,,3.998,,11.392,,,K02632.01
,,0.559517155,,,1.04,,13839.66,2762.0,,6462.0,1.309,,,4.266,,13.741,,,K07707.01
,,2.9590637,,,0.65,,1415.74,1564.0,,6192.0,1.322,,,4.195,,12.913,,,K06346.01
,,217.83184293,,,11.17,,3.29,343.0,,6259.0,1.167,,,4.385,,11.69,,,K03681.01
,,3.01106,,,7.20703,,1281.74,1666.0,,6516.0,1.63,,,,,,,,1566.01
1.0,0.0,1.671965,,,,,,,0.0,3243.0,0.483697,0.481713,,4.75171,119.437,16.59,11.131,15.0674,EPIC 211432946
